tonearm_spec_id,manufacturer,model_name,field_name,value_num,value_text,unit,raw_value_text,status,confidence,notes,source_name,source_url
1310,VPI,JMW-10.5,mounting_distance_mm,250.0,,mm,250 mm spindle to pivot,parsed,0.65,Secondary source; use cautiously until official geometry sheet surfaces.,VPI tonearm geometry analysis,https://www.vinylengine.com/vpi-tonearm-geometry.shtml
1440,VPI,JMW-10.5,mounting_distance_mm,258.0,,mm,Pivot to spindle distance: 258mm,parsed,0.9,Official current VPI product page uses JMW 10 naming for the 10-inch unipivot arm family.,VPI JMW unipivot tonearm page,https://www.vpiindustries.com/unipivot
1666,VPI,JMW-10.5,null_alignment_type,,Loefgren,,70.321 / 116.530 mm,derived,0.85,"Backfilled from derived null points using effective length, mounting distance/overhang, and offset angle; nearest-reference distance 0.083 mm.",VPI JMW unipivot tonearm page,https://www.vpiindustries.com/unipivot
1315,VPI,JMW-10.5,null_point_inner_mm,53.0,,mm,53 mm,parsed,0.55,Secondary geometry-analysis result.,VPI tonearm geometry analysis,https://www.vinylengine.com/vpi-tonearm-geometry.shtml
1316,VPI,JMW-10.5,null_point_outer_mm,145.4,,mm,145.4 mm,parsed,0.55,Secondary geometry-analysis result.,VPI tonearm geometry analysis,https://www.vinylengine.com/vpi-tonearm-geometry.shtml
1314,VPI,JMW-10.5,null_points,,53 / 145.4,,53 mm and 145.4 mm,parsed,0.55,Secondary geometry-analysis result.,VPI tonearm geometry analysis,https://www.vinylengine.com/vpi-tonearm-geometry.shtml
1313,VPI,JMW-10.5,offset_angle_deg,22.0,,deg,22 degrees,parsed,0.65,Secondary source.,VPI tonearm geometry analysis,https://www.vinylengine.com/vpi-tonearm-geometry.shtml
1443,VPI,JMW-10.5,offset_angle_deg,19.98,,deg,Offset angle: 19.98 degrees,parsed,0.9,,VPI JMW unipivot tonearm page,https://www.vpiindustries.com/unipivot
1312,VPI,JMW-10.5,overhang_mm,15.0,,mm,15 mm,parsed,0.65,Secondary source.,VPI tonearm geometry analysis,https://www.vinylengine.com/vpi-tonearm-geometry.shtml
1442,VPI,JMW-10.5,overhang_mm,15.42,,mm,Overhang: 15.42mm,parsed,0.9,,VPI JMW unipivot tonearm page,https://www.vpiindustries.com/unipivot
1445,VPI,JMW-10.5,setup_manual_reference,,JMW Tonearm 10.5 and 12.5 setup manual,,Setup manual for JMW Tonearm 10.5 and 12.5 version,parsed,0.95,Official VPI manual link listed on VPI manuals page under Turntable Parts.,VPI JMW 10.5 setup manual,https://www.vpiindustries.com/_files/ugd/5e0564_04492ebfa26747d9bef8842aebc33384.pdf
1448,VPI,JMW-10.5i,anti_skate,,standard,,"Tonearm anti-skate - For those that require the fine adjustment of anti-skate, it is standard on the JMW-10.5i SE.",parsed,0.9,,VPI Classic 1 product page,https://www.vpiindustries.com/classic1
1447,VPI,JMW-10.5i,arm_type,,unipivot,,The VPI “Classic Turntable” comes standard with the unipivot JMW-10.5i tonearm Special Edition in rigid mount mode.,parsed,0.95,,VPI Classic 1 product page,https://www.vpiindustries.com/classic1
1318,VPI,JMW-10.5i,effective_length_mm,277.0,,mm,Derived from 262 mm spindle to pivot and 15 mm overhang,derived,0.7,Secondary geometry source with official model-existence corroboration.,VPI tonearm geometry analysis,https://www.vinylengine.com/vpi-tonearm-geometry.shtml
1317,VPI,JMW-10.5i,mounting_distance_mm,262.0,,mm,262 mm spindle to pivot,parsed,0.7,Secondary geometry source with official model-existence corroboration.,VPI tonearm geometry analysis,https://www.vinylengine.com/vpi-tonearm-geometry.shtml
1667,VPI,JMW-10.5i,null_alignment_type,,Other,,52.000 / 155.500 mm,derived,0.75,Backfilled from null-point pair proximity to reference alignments; nearest-reference distance 37.325 mm.,VPI tonearm geometry analysis,https://www.vinylengine.com/vpi-tonearm-geometry.shtml
1322,VPI,JMW-10.5i,null_point_inner_mm,52.0,,mm,52 mm,parsed,0.6,Secondary geometry-analysis result.,VPI tonearm geometry analysis,https://www.vinylengine.com/vpi-tonearm-geometry.shtml
1323,VPI,JMW-10.5i,null_point_outer_mm,155.5,,mm,155.5 mm,parsed,0.6,Secondary geometry-analysis result.,VPI tonearm geometry analysis,https://www.vinylengine.com/vpi-tonearm-geometry.shtml
1321,VPI,JMW-10.5i,null_points,,52 / 155.5,,52 mm and 155.5 mm,parsed,0.6,Secondary geometry-analysis result.,VPI tonearm geometry analysis,https://www.vinylengine.com/vpi-tonearm-geometry.shtml
1320,VPI,JMW-10.5i,offset_angle_deg,22.0,,deg,22 degrees,parsed,0.7,Secondary source.,VPI tonearm geometry analysis,https://www.vinylengine.com/vpi-tonearm-geometry.shtml
1319,VPI,JMW-10.5i,overhang_mm,15.0,,mm,15 mm,parsed,0.7,Secondary source.,VPI tonearm geometry analysis,https://www.vinylengine.com/vpi-tonearm-geometry.shtml
1446,VPI,JMW-10.5i,product_configuration,,Standard on Classic Turntable in rigid mount mode,,The VPI “Classic Turntable” comes standard with the unipivot JMW-10.5i tonearm Special Edition in rigid mount mode.,parsed,0.95,,VPI Classic 1 product page,https://www.vpiindustries.com/classic1
1449,VPI,JMW-10.5i,variant_notes,,SE version gives up VTA on the fly adjustments,,"Special Edition JMW-10.5i SE tonearm - By giving up ""VTA on the fly"" adjustments, you get most of the sound of the highly reviewed JMW-10.5i tonearm.",parsed,0.9,,VPI Classic 1 product page,https://www.vpiindustries.com/classic1
943,VPI,JMW-12 3D,effective_length_mm,313.0,,mm,313.0 mm,parsed,0.95,,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot
1174,VPI,JMW-12 3D,effective_length_mm,313.0,,mm,313.0 mm,parsed,0.95,,VPI Unipivot Tonearms official page,https://www.vpiindustries.com/unipivot
947,VPI,JMW-12 3D,effective_mass_g,10.5,,g,10.5 g,parsed,0.95,,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot
1178,VPI,JMW-12 3D,effective_mass_g,10.5,,g,10.5 g,parsed,0.95,,VPI Unipivot Tonearms official page,https://www.vpiindustries.com/unipivot
944,VPI,JMW-12 3D,mounting_distance_mm,300.0,,mm,300 mm pivot to spindle,parsed,0.95,,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot
1175,VPI,JMW-12 3D,mounting_distance_mm,300.0,,mm,300 mm,parsed,0.95,,VPI Unipivot Tonearms official page,https://www.vpiindustries.com/unipivot
1606,VPI,JMW-12 3D,null_alignment_type,,Baewald,,65.827 / 121.060 mm,derived,0.85,"Backfilled from derived null points using effective length, mounting distance/overhang, and offset angle; nearest-reference distance 0.235 mm.",VPI Unipivot Tonearms official page,https://www.vpiindustries.com/unipivot
946,VPI,JMW-12 3D,offset_angle_deg,17.37,,deg,17.37 degrees,parsed,0.95,,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot
1177,VPI,JMW-12 3D,offset_angle_deg,17.37,,deg,17.37 degrees,parsed,0.95,,VPI Unipivot Tonearms official page,https://www.vpiindustries.com/unipivot
945,VPI,JMW-12 3D,overhang_mm,13.0,,mm,13 mm,parsed,0.95,,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot
1176,VPI,JMW-12 3D,overhang_mm,13.0,,mm,13 mm,parsed,0.95,,VPI Unipivot Tonearms official page,https://www.vpiindustries.com/unipivot
933,VPI,JMW-9,effective_length_mm,240.7,,mm,240.7 mm,parsed,0.95,,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot
937,VPI,JMW-9,effective_mass_g,10.2,,g,10.2 g,parsed,0.95,,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot
934,VPI,JMW-9,mounting_distance_mm,223.0,,mm,223 mm pivot to spindle,parsed,0.95,,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot
1604,VPI,JMW-9,null_alignment_type,,Loefgren,,70.471 / 116.466 mm,derived,0.85,"Backfilled from derived null points using effective length, mounting distance/overhang, and offset angle; nearest-reference distance 0.232 mm.",VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot
936,VPI,JMW-9,offset_angle_deg,22.85,,deg,22.85 degrees,parsed,0.95,,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot
935,VPI,JMW-9,overhang_mm,17.7,,mm,17.7 mm,parsed,0.95,,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot
1797,Vertere Acoustics,Reference Tonearm (Gen III),arm_tube_material,,Titanium Arm Tube & Head-Shell,,Titanium Arm Tube & Head-Shell,parsed,0.9,,Vertere official tonearm page,https://www.vertereacoustics.com/reference-tonearm
1796,Vertere Acoustics,Reference Tonearm (Gen III),bearing_system,,Unique Kevlar Fibre Bearing System,,Unique Kevlar Fibre Bearing System,parsed,0.9,,Vertere official tonearm page,https://www.vertereacoustics.com/reference-tonearm
1809,Vertere Acoustics,Reference Tonearm (Gen III),null_alignment_type,,Unknown,,Unknown,derived,0.4,Defaulted because the current source set does not explicitly specify a null alignment family.,Vertere official tonearm page,https://www.vertereacoustics.com/reference-tonearm
1798,Vertere Acoustics,Reference Tonearm (Gen III),setup_features,,"Fully articulated counterweight, fine azimuth and VTA adjustments",,"Fully articulated counterweight, fine azimuth and VTA adjustments",parsed,0.9,,Vertere official tonearm page,https://www.vertereacoustics.com/reference-tonearm
1794,Vertere Acoustics,Super Groove II Pathfinder Tonearm,arm_tube_material,,Carbon Fibre Arm Tube with Titanium Headshell,,Carbon Fibre Arm Tube with Titanium Headshell,parsed,0.9,,Vertere official tonearm page,https://www.vertereacoustics.com/super-groove-ii-pathfinder-tonearm
1793,Vertere Acoustics,Super Groove II Pathfinder Tonearm,bearing_system,,Tri-Pivot Bearing System,,Tri-Pivot Bearing System,parsed,0.9,,Vertere official tonearm page,https://www.vertereacoustics.com/super-groove-ii-pathfinder-tonearm
1808,Vertere Acoustics,Super Groove II Pathfinder Tonearm,null_alignment_type,,Unknown,,Unknown,derived,0.4,Defaulted because the current source set does not explicitly specify a null alignment family.,Vertere official tonearm page,https://www.vertereacoustics.com/super-groove-ii-pathfinder-tonearm
1795,Vertere Acoustics,Super Groove II Pathfinder Tonearm,setup_features,,Bias-Curve Adjustable Anti-Skate,,Bias-Curve Adjustable Anti-Skate,parsed,0.9,,Vertere official tonearm page,https://www.vertereacoustics.com/super-groove-ii-pathfinder-tonearm
1791,Vertere Acoustics,Super Groove Precision Tonearm,arm_tube_material,,Carbon Fibre Arm Tube with Aluminium Alloy Headshell,,Carbon Fibre Arm Tube with Aluminium Alloy Headshell,parsed,0.9,,Vertere official tonearm page,https://www.vertereacoustics.com/super-groove-precision-tonearm
1790,Vertere Acoustics,Super Groove Precision Tonearm,bearing_system,,Tri-Point Articulated Bearing (TPA),,Tri-Point Articulated Bearing (TPA),parsed,0.9,,Vertere official tonearm page,https://www.vertereacoustics.com/super-groove-precision-tonearm
1807,Vertere Acoustics,Super Groove Precision Tonearm,null_alignment_type,,Unknown,,Unknown,derived,0.4,Defaulted because the current source set does not explicitly specify a null alignment family.,Vertere official tonearm page,https://www.vertereacoustics.com/super-groove-precision-tonearm
1792,Vertere Acoustics,Super Groove Precision Tonearm,setup_features,,Bias-curve adjustable anti-skate not explicitly stated on product page; page mentions fine tracking weight ring and anti-skate adjustment,,fine tracking weight ring and bias-curve adjustable anti-skate allow precise cartridge optimisation,parsed,0.9,,Vertere official tonearm page,https://www.vertereacoustics.com/super-groove-precision-tonearm
2420,ViV Laboratory,Rigid Float HA9,arm_tube_material,,coated aluminum,,Ha9 arm pipe material: Coated Aluminum,parsed,0.84,,DS Exports Rigid Float tonearm series,https://ds-exports.biz/rigid-float-tone-arm/
2414,ViV Laboratory,Rigid Float HA9,arm_type,,straight underhung tonearm,,Offset angle 0 degrees (all models),parsed,0.84,,Sierra Sound ViV Lab tech info,https://www.sierrasound.net/vivtech
2423,ViV Laboratory,Rigid Float HA9,azimuth_adjustment,,Yes,,Azimuth adjustment function,parsed,0.82,,DS Exports Rigid Float tonearm series,https://ds-exports.biz/rigid-float-tone-arm/
2419,ViV Laboratory,Rigid Float HA9,bearing_type,,oil floated pivot,,ViV laboratory’s original OIL FLOATED PIVOT,parsed,0.84,,DS Exports Rigid Float tonearm series,https://ds-exports.biz/rigid-float-tone-arm/
2424,ViV Laboratory,Rigid Float HA9,cartridge_range_high_g,50.0,,g,Can be install heavy cartridge up to 50g,parsed,0.82,,DS Exports Rigid Float tonearm series,https://ds-exports.biz/rigid-float-tone-arm/
2416,ViV Laboratory,Rigid Float HA9,effective_length_mm,259.0,,mm,Effective length 259mm (9” version),parsed,0.86,,Sierra Sound ViV Lab tech info,https://www.sierrasound.net/vivtech
2421,ViV Laboratory,Rigid Float HA9,headshell_type,,exchangeable universal headshell; Nelson Hold bundled,,Head-shell exchangeable (Universal type) ... ViV Laboratory original head shell “Nelson Hold” bundled,parsed,0.82,,DS Exports Rigid Float tonearm series,https://ds-exports.biz/rigid-float-tone-arm/
2415,ViV Laboratory,Rigid Float HA9,mounting_distance_mm,274.0,,mm,Pivot to Spindle distance 274mm (9” version),parsed,0.86,,Sierra Sound ViV Lab tech info,https://www.sierrasound.net/vivtech
2438,ViV Laboratory,Rigid Float HA9,null_alignment_type,,Other,,-89.415 / 89.415 mm,derived,0.65,"Backfilled from derived null points using effective length, mounting distance/overhang, and offset angle; nearest-reference distance 152.336 mm.",Sierra Sound ViV Lab tech info,https://www.sierrasound.net/vivtech
2418,ViV Laboratory,Rigid Float HA9,offset_angle_deg,0.0,,deg,Offset angle 0 degrees (all models),parsed,0.86,,Sierra Sound ViV Lab tech info,https://www.sierrasound.net/vivtech
2422,ViV Laboratory,Rigid Float HA9,output_connector,,RCA output with independent ground pin for balance output,,RCA OUTPUT with independent Ground pin for Balance output,parsed,0.82,,DS Exports Rigid Float tonearm series,https://ds-exports.biz/rigid-float-tone-arm/
2417,ViV Laboratory,Rigid Float HA9,overhang_mm,-15.0,,mm,Overhang -15mm (9” version),parsed,0.86,,Sierra Sound ViV Lab tech info,https://www.sierrasound.net/vivtech
2671,ViV Laboratory,Rigid Float HA9,product_lineage,,Authorized distributor specifications list the ViV Laboratory Rigid Float HA9 as the 9-inch member of the Rigid Float Ha tonearm series.,,DS Exports lists Rigid Float Ha9 specifications,parsed,0.8,Official distributor support for exact model.,Rigid Float Tonearm Series - DS Exports,https://ds-exports.biz/rigid-float-tone-arm/
355,Victor (JVC),UA-7045,effective_length_mm,245.0,,mm,245,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
1509,Victor (JVC),UA-7045,null_alignment_type,,Other,,58.000 / 123.000 mm,derived,0.75,Backfilled from null-point pair proximity to reference alignments; nearest-reference distance 6.045 mm.,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
359,Victor (JVC),UA-7045,null_point_inner_mm,58.0,,mm,58/123,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
360,Victor (JVC),UA-7045,null_point_outer_mm,123.0,,mm,58/123,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
358,Victor (JVC),UA-7045,null_points,,58/123,,58/123,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
357,Victor (JVC),UA-7045,offset_angle_deg,21.667,,deg,21.667 (21°40'),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
356,Victor (JVC),UA-7045,overhang_mm,15.0,,mm,15,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2614,Victor (JVC),UA-7045,product_lineage,,Victor UA-7045 is documented by official historical specifications as the 245 mm effective length TH static-balance new gimbal support tonearm.,,UA-7045 official historical page,parsed,0.8,Official historical support for exact model.,VICTOR UA-7082/UA-7045の仕様 ビクター,https://audio-heritage.jp/VICTOR/etc/ua-7082.html
2615,Victor (JVC),UA-7045,product_lineage,,Victor/JVC UA-7045 is documented by mirrored original-manual support as a high-sensitivity gimbal support tonearm.,,UA-7045 manual page,parsed,0.75,Manual-mirror support for exact model.,JVC UA-7045 Gimbal Support Tonearm Manual,https://www.vinylengine.com/library/jvc/ua-7045.shtml
361,Victor (JVC),UA-7082,effective_length_mm,282.0,,mm,282,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
1510,Victor (JVC),UA-7082,null_alignment_type,,Other,,61.000 / 109.000 mm,derived,0.75,Backfilled from null-point pair proximity to reference alignments; nearest-reference distance 8.447 mm.,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
365,Victor (JVC),UA-7082,null_point_inner_mm,61.0,,mm,61/109,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
366,Victor (JVC),UA-7082,null_point_outer_mm,109.0,,mm,61/109,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
364,Victor (JVC),UA-7082,null_points,,61/109,,61/109,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
363,Victor (JVC),UA-7082,offset_angle_deg,17.5,,deg,17.5,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
362,Victor (JVC),UA-7082,overhang_mm,12.0,,mm,12,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2616,Victor (JVC),UA-7082,product_lineage,,Victor UA-7082 is documented by official historical specifications as the 282 mm effective length TH static-balance new gimbal support tonearm.,,UA-7082 official historical page,parsed,0.8,Official historical support for exact model.,VICTOR UA-7082/UA-7045の仕様 ビクター,https://audio-heritage.jp/VICTOR/etc/ua-7082.html
2617,Victor (JVC),UA-7082,product_lineage,,Mirrored JVC turntables catalogue provides original company product-documentation support for the Victor/JVC turntable and tonearm range that includes long-arm high-end systems around UA-7082.,,JVC turntables catalogue,parsed,0.55,Supplemental catalogue support.,JVC Turntables Product Catalogue,https://www.vinylengine.com/library/jvc/turntables.shtml
2967,Wand,10.3in,null_alignment_type,,Unknown,,Unknown,derived,0.4,Defaulted because the current source set does not explicitly specify a null alignment family.,Design Build Listen Wand homepage,https://designbuildlisten.com/
2963,Wand,10.3in,product_family,,The Wand Tonearm,,"The Wand Tonearm® represents a step change in tonearm design. It is available as in 9.5*, 10.3"" and 12"" lengths and in three specification levels The Wand Plus, The Wand Master and Master S (Lite) Series.",parsed,0.8,Official family support for current Wand lineup.,Design Build Listen Wand homepage,https://designbuildlisten.com/
2962,Wand,10.3in,product_lineage,,Official The Wand tonearm lineup includes a 10.3in length option.,,"The Wand Tonearm® represents a step change in tonearm design. It is available as in 9.5*, 10.3"" and 12"" lengths and in three specification levels The Wand Plus, The Wand Master and Master S (Lite) Series.",parsed,0.86,Exact length-option support from official homepage.,Design Build Listen Wand homepage,https://designbuildlisten.com/
